CBPDCNCL-N48GE2C-RT01;Eth1/30;10;SLAC-UPD-aaunswv42-DATA#1
CBPDCNCL-N48GE2C-RT01;Eth1/31;11;SLAC-UPD-aaunswv42-REP#1
CBPDCNCL-N48GE2C-RT02;Eth1/30;10;SLAC-UPD-aaunswv42-DATA#2
CBPDCNCL-N48GE2C-RT02;Eth1/31;11;SLAC-UPD-aaunswv42-REP#2
CBPDCNCL-N48GE2C-RT03;Eth1/22;10;SLAC-UPD-aaunswv43-DATA#1
CBPDCNCL-N48GE2C-RT03;Eth1/23;11;SLAC-UPD-aaunswv43-REP#1
CBPDCNCL-N48GE2C-RT03;Eth1/24;10;SLAC-UPD-aaunswv44-DATA#1
CBPDCNCL-N48GE2C-RT03;Eth1/25;11;SLAC-UPD-aaunswv44-REP#1
CBPDCNCL-N48GE2C-RT03;Eth1/41;10;SLAC-UPD-aaunswv45-DATA#1
CBPDCNCL-N48GE2C-RT03;Eth1/42;11;SLAC-UPD-aaunswv45-REP#1
CBPDCNCL-N48GE2C-RT03;Eth1/43;10;SLAC-UPD-aaunswv47-DATA#1
CBPDCNCL-N48GE2C-RT04;Eth1/22;10;SLAC-UPD-aaunswv43-DATA#2
CBPDCNCL-N48GE2C-RT04;Eth1/23;11;SLAC-UPD-aaunswv43-REP#2
CBPDCNCL-N48GE2C-RT04;Eth1/24;10;SLAC-UPD-aaunswv44-DATA#2
CBPDCNCL-N48GE2C-RT04;Eth1/25;11;SLAC-UPD-aaunswv44-REP#2
CBPDCNCL-N48GE2C-RT04;Eth1/41;10;SLAC-UPD-aaunswv45-DATA#2
CBPDCNCL-N48GE2C-RT04;Eth1/42;11;SLAC-UPD-aaunswv45-REP#1
CBPDCNCL-N48GE2C-RT04;Eth1/43;10;SLAC-UPD-aaunswv47-DATA#1
CBPDCNCL-N48GE2C-RT07;Eth1/1;10;SLAC-UPD-aaunswv46-DATA#1
CBPDCNCL-N48GE2C-RT07;Eth1/2;11;SLAC-UPD-aaunswv46-REP#1
CBPDCNCL-N48GE2C-RT07;Eth1/3;10;SLAC-UPD-aaunswb477-DATA#1
CBPDCNCL-N48GE2C-RT07;Eth1/4;10;SLAC-UPD-aaunswb478-DATA#1
CBPDCNCL-N48GE2C-RT07;Eth1/5;10;SLAC-UPD-aaunswb577-DATA#1
CBPDCNCL-N48GE2C-RT07;Eth1/6;10;SLAC-UPD-aaunswv53-DATA#1
CBPDCNCL-N48GE2C-RT07;Eth1/7;10;SLAC-UPD-aaunswv56-DATA#1
CBPDCNCL-N48GE2C-RT07;Eth1/8;10;SLAC-UPD-aaunsww33-DATA#1
CBPDCNCL-N48GE2C-RT08;Eth1/1;10;SLAC-UPD-aaunswv46-DATA#2
CBPDCNCL-N48GE2C-RT08;Eth1/2;11;SLAC-UPD-aaunswv46-REP#2
CBPDCNCL-N48GE2C-RT08;Eth1/3;10;SLAC-UPD-aaunswb477-DATA#2
CBPDCNCL-N48GE2C-RT08;Eth1/4;10;SLAC-UPD-aaunswb478-DATA#2
CBPDCNCL-N48GE2C-RT08;Eth1/5;10;SLAC-UPD-aaunswb577-DATA#2
CBPDCNCL-N48GE2C-RT08;Eth1/6;10;SLAC-UPD-aaunswv53-DATA#2
CBPDCNCL-N48GE2C-RT08;Eth1/7;10;SLAC-UPD-aaunswv56-DATA#2
CBPDCNCL-N48GE2C-RT08;Eth1/8;10;SLAC-UPD-aaunsww33-DATA#2
CBPDCNNC-N48GE2C-RT01;Eth102/1/29;21;SLANC-UPM-aaunswv42-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/30;21;SLANC-UPM-aaunswv43-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/31;21;SLANC-UPM-aaunswv44-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/32;21;SLANC-UPM-aaunswv45-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/33;21;SLANC-UPM-aaunswv46-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/40;21;SLANC-UPM-aaunswv47-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/34;21;SLANC-UPM-aaunswb477-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/35;21;SLANC-UPM-aaunswb478-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/36;21;SLANC-UPM-aaunswb577-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/37;21;SLANC-UPM-aaunswv53-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/38;21;SLANC-UPM-aaunswv56-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/39;21;SLANC-UPM-aaunsww33-ILO
